rain_ord,sol_ord,ban_num,mnt_pente_mean,mnt_tpi_mean,mnt_tri_mean,mnt_rugosite_mean,mnt_ombrage_mean,mnt_exposition_mean,ANNEE,log_5b,log_chl,contamine,Taux_Chlordecone_clean,Taux_5b_hydro_clean,COMMU_LAB,Sol_simple,RAIN,histoBanane_cat,X,Y,ANNEE,ID,chl_censure
2,1,1,11.0679721832275,-0.625,2.125,7.0,188.0,18.4349517822266,2014,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Vertisol,1500-2000,1,722149.653943978,1620261.47657692,2014,22191,1
2,1,2,11.0679721832275,-0.625,2.125,7.0,188.0,18.4349517822266,2014,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Vertisol,1500-2000,2,722150.07184491,1620260.9590358,2014,22191,1
2,1,2,22.8443240711059,-1.77844901008941,4.49186552752594,14.7553270479887,193.772570148565,18.8990047142931,2014,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),"Alluvium, Colluvium",1500-2000,2,722213.335006723,1620223.62851511,2014,22191,1
2,1,2,19.5902371406555,-1.65625,3.90625,13.0,191.0,20.4969797134399,2014,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),"Alluvium, Colluvium",1500-2000,2,722206.522786242,1620234.32469604,2014,22191,1
2,1,2,4.94974756240845,0.75,1.0,4.0,180.0,45.0,2014,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Vertisol,1500-2000,2,722339.76362674,1620397.73785411,2014,22192,1
2,1,3,4.68737257924357,0.512683239321786,0.94126774155976,3.45599760395348,179.960365397095,46.3669196283261,2014,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Vertisol,1500-2000,3,722339.344536049,1620417.71294124,2014,22192,1
2,1,2,3.66777667403221,-0.140625,0.734375,2.5,180.0,49.8709344863892,2014,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Vertisol,1500-2000,2,722289.62247443,1620412.21375693,2014,22192,1
2,1,3,3.61961673029214,-0.159340251163476,0.706749916654692,2.65488936749969,181.569085424157,37.1852546484078,2014,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Vertisol,1500-2000,3,722323.393214605,1620426.08008384,2014,22192,1
2,1,2,3.57378315925598,0.0416666666666667,0.708333333333333,2.66666666666667,179.666666666667,51.1449826558431,2014,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),"Alluvium, Colluvium",1500-2000,2,722326.549002848,1620467.30424545,2014,22192,1
2,1,3,3.78798699378967,0.375,0.708333333333333,2.66666666666667,179.0,60.0,2014,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),"Alluvium, Colluvium",1500-2000,3,722340.955795115,1620447.36206341,2014,22192,1
2,1,2,3.01550519748502,-0.16413011347774,0.592705647611384,2.0,179.121524641584,59.9216707465883,2014,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),"Alluvium, Colluvium",1500-2000,2,722304.221327657,1620459.36680162,2014,22192,1
2,1,3,2.82842707633972,0.25,0.5,2.0,181.0,45.0,2014,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),"Alluvium, Colluvium",1500-2000,3,722324.703261674,1620447.57332871,2014,22192,1
2,1,2,2.61161492276563,0.0418150562399444,0.485400953958359,1.60533230971185,178.358639531219,72.0809975607654,2014,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Vertisol,1500-2000,2,722299.747802919,1620360.69543307,2014,22192,1
2,1,2,4.84688538312912,0.15625,0.96875,3.75,175.25,82.1618118286133,2014,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Vertisol,1500-2000,2,722276.684063301,1620373.2407001,2014,22192,1
2,1,2,2.49574173688889,0.075,0.475,1.4,177.6,77.3130104064941,2014,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),"Alluvium, Colluvium",1500-2000,2,722307.679024667,1620346.20637793,2014,22192,1
2,1,3,1.58113884925842,-0.25,0.25,1.0,178.0,161.565048217773,2014,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),"Alluvium, Colluvium",1500-2000,3,722424.685095847,1620467.45853626,2014,22193,1
2,1,2,3.25538277626038,0.458333333333333,0.708333333333333,2.33333333333333,175.0,154.062876383464,2014,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),"Alluvium, Colluvium",1500-2000,2,722367.50908043,1620530.22421816,2014,22193,1
2,1,3,4.61061999201775,-0.296875,1.046875,2.875,173.125,160.865341186523,2014,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),"Alluvium, Colluvium",1500-2000,3,722415.675691751,1620507.89561732,2014,22193,1
2,1,3,1.58113884925842,-0.25,0.25,1.0,178.0,161.565048217773,2014,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),"Alluvium, Colluvium",1500-2000,3,722423.508981906,1620466.4699435,2014,22193,1
3,2,1,28.6641478538513,-2.09375,5.90625,18.25,129.75,109.302579879761,2010,6.215607598755275,0.0158733491562901,0,0.016,499.5,MARIGOT(LE),Nitisol,2000-3000,1,711779.514238823,1638136.29674699,2010,20315,0
3,2,1,29.0554459977632,-2.03768405290741,5.87480658847018,17.423109558273,131.45101073122,102.331815066051,2010,6.215607598755275,0.0158733491562901,0,0.016,499.5,MARIGOT(LE),Nitisol,2000-3000,1,711756.99286492,1638130.54856731,2010,20315,0
2,3,2,17.3995523650849,-3.43361009537452,4.61016605722472,18.7250348701323,203.706223847401,285.624137901139,2015,6.215607598755275,0.0158733491562901,0,0.016,499.5,RIVIERE-SALEE,Ferralsol,1500-2000,2,722781.218057637,1608765.47823622,2015,22413,0
3,2,1,11.5859409705589,-3.61582513052,4.02522767086207,10.1818897926411,193.632129324242,148.248288121828,2011,0.0148886124937506,0.0198026272961797,0,0.02,0.015,SAINTE-MARIE,Nitisol,2000-3000,1,713775.656540692,1636262.85806257,2011,21161,0
3,2,2,10.8472178662417,-1.2349125691227,2.42429849798236,9.72736885368405,197.484912569123,320.271761097393,2011,0.0148886124937506,0.0198026272961797,0,0.02,0.015,SAINTE-MARIE,Nitisol,2000-3000,2,713775.881384331,1636237.63381851,2011,21161,0
3,2,1,14.3689278161135,-2.08452851796015,3.79718958790037,11.6530307054625,200.301904782391,281.947511791815,2011,0.0148886124937506,0.0198026272961797,0,0.02,0.015,SAINTE-MARIE,Nitisol,2000-3000,1,713783.612744191,1636253.59584609,2011,21161,0
3,2,2,9.92471694946289,-0.75,2.0,9.0,197.0,310.914367675781,2011,0.0148886124937506,0.0198026272961797,0,0.02,0.015,SAINTE-MARIE,Nitisol,2000-3000,2,713780.714648171,1636235.49895567,2011,21161,0
3,2,2,9.92471694946289,-0.75,2.0,9.0,197.0,310.914367675781,2011,0.0148886124937506,0.0198026272961797,0,0.02,0.015,SAINTE-MARIE,Nitisol,2000-3000,2,713776.453790956,1636235.09478374,2011,21161,0
3,2,1,18.9027431635508,0.235915871103411,3.92608753684615,12.914682616798,209.618242144431,302.50123939741,2011,0.0148886124937506,0.0198026272961797,0,0.02,0.015,SAINTE-MARIE,Nitisol,2000-3000,1,713787.110628309,1636259.53652077,2011,21161,0
3,2,2,9.92471694946289,-0.75,2.0,9.0,197.0,310.914367675781,2011,0.0148886124937506,0.0198026272961797,0,0.02,0.015,SAINTE-MARIE,Nitisol,2000-3000,2,713781.374149793,1636234.01638223,2011,21161,0
3,2,1,13.5323997773496,-2.74599796138421,3.77335829478495,11.7240425391775,196.591819927492,298.486909724598,2011,0.0148886124937506,0.0198026272961797,0,0.02,0.015,SAINTE-MARIE,Nitisol,2000-3000,1,713767.443735941,1636256.97218156,2011,21161,0
3,2,2,13.7878450312658,-2.04207527837738,3.45177640900317,11.7745537879292,194.756603558286,304.756921785796,2011,0.0148886124937506,0.0198026272961797,0,0.02,0.015,SAINTE-MARIE,Nitisol,2000-3000,2,713765.383056032,1636243.96118697,2011,21161,0
3,-1,3,13.2005311779633,-1.96693879499666,2.84927114166587,9.0,202.558833826665,310.825535094102,2011,0.0148886124937506,0.0198026272961797,0,0.02,0.015,GRAND'RIVIERE,No data,2000-3000,3,697145.084934476,1644689.51817534,2011,21165,0
3,-1,3,13.196921123475,-0.239383053808096,2.70026277565416,9.49795281533982,202.469806285649,307.627226367976,2011,0.0148886124937506,0.0198026272961797,0,0.02,0.015,GRAND'RIVIERE,No data,2000-3000,3,697139.993963756,1644683.14262817,2011,21165,0
3,-1,3,12.9034881591797,-0.5,2.5,9.0,202.0,305.537658691406,2011,0.0148886124937506,0.0198026272961797,0,0.02,0.015,GRAND'RIVIERE,No data,2000-3000,3,697146.697137599,1644684.00798598,2011,21165,0
3,-1,3,12.9034881591797,-0.5,2.5,9.0,202.0,305.537658691406,2011,0.0148886124937506,0.0198026272961797,0,0.02,0.015,GRAND'RIVIERE,No data,2000-3000,3,697146.725788404,1644682.23421668,2011,21165,0
1,1,1,12.48286532535,-0.319355620808442,2.49964960903957,8.41967849578766,194.031189475409,212.260346270823,2013,0.0148886124937506,0.0198026272961797,0,0.02,0.015,MARIN(LE),Vertisol,1250-1500,1,732362.448421789,1604288.38923058,2013,21798,0
1,1,1,19.2638125643662,0.195400975816576,3.69540097581658,10.0,203.0,354.773848028096,2013,0.0148886124937506,0.0198026272961797,0,0.02,0.015,MARIN(LE),Vertisol,1250-1500,1,732389.271525792,1604281.5549519,2013,21798,0
1,1,1,9.12898035574049,-0.492806869471351,1.99280686947135,7.2356137389427,186.120523650484,24.3488295600763,2013,0.0148886124937506,0.0198026272961797,0,0.02,0.015,MARIN(LE),"Alluvium, Colluvium",1250-1500,1,732356.114078591,1604292.92357317,2013,21798,0
1,1,1,9.0682680871064,-0.486101918831018,1.98610191883102,7.22220383766204,185.999834538958,24.6559445572675,2013,0.0148886124937506,0.0198026272961797,0,0.02,0.015,MARIN(LE),"Alluvium, Colluvium",1250-1500,1,732357.424505951,1604293.61973292,2013,21798,0
1,1,1,19.5656511182125,0.245454562296673,3.75,10.0,202.981818249187,349.135833837366,2013,0.0148886124937506,0.0198026272961797,0,0.02,0.015,MARIN(LE),Vertisol,1250-1500,1,732404.392663983,1604285.75100779,2013,21798,0
1,1,1,19.7084832689386,0.164738795528521,3.75,10.0,202.658955182114,234.325311389794,2013,0.0148886124937506,0.0198026272961797,0,0.02,0.015,MARIN(LE),Vertisol,1250-1500,1,732406.568968922,1604279.67954632,2013,21798,0
2,3,3,25.0628596931879,0.888036809815951,5.01610429447853,15.9233128834356,168.205521472393,54.7659624017821,2014,0.0148886124937506,0.0198026272961797,0,0.02,0.015,FRANCOIS(LE),Ferralsol,1500-2000,3,723810.694923911,1618268.20822175,2014,22239,0
3,4,1,71.882534429995,7.49328321047217,14.0201503685835,44.7833726922862,236.053734316223,283.792531150057,2011,0.0148886124937506,0.0295588022415444,0,0.03,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712575.345453045,1623499.29574988,2011,21196,0
3,-1,1,24.1981064736988,0.831532882479426,5.48678061286588,16.2108142521432,160.18234616717,67.4315949718195,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),No data,2000-3000,1,699101.781391908,1633369.29613603,2012,21493,0
3,-1,1,11.3137083053589,0.75,2.5,9.0,179.0,45.0,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),No data,2000-3000,1,699112.213364288,1633384.63487734,2012,21493,0
3,-1,2,18.0675886086347,1.28858637423584,4.25040571626646,13.3086909938867,172.53696350917,51.4501812092154,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),No data,2000-3000,2,699110.648527775,1633380.36485065,2012,21493,0
3,-1,1,31.6534982502768,1.67698185478833,6.24973226620593,19.240603436274,176.039569269872,52.3750478861217,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),No data,2000-3000,1,699112.189632853,1633367.38815609,2012,21493,0
3,-1,2,22.4803089807345,-0.963747003853272,4.46010468393391,13.5754533410197,147.401352522157,94.6886094321309,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),No data,2000-3000,2,699107.668444579,1633350.13300746,2012,21493,0
3,-1,2,11.3137083053589,0.75,2.5,9.0,179.0,45.0,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),No data,2000-3000,2,699116.544735276,1633385.08224984,2012,21493,0
3,-1,3,11.5242799701928,0.634869330928097,2.56502705890516,9.03585374314855,177.839804805847,49.3520155710622,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),No data,2000-3000,3,699114.411277881,1633374.35724605,2012,21493,0
3,4,1,24.7386341094971,-0.25,4.75,16.0,138.0,104.036239624023,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),Andosol,2000-3000,1,699102.582758408,1633323.94328554,2012,21493,0
3,4,2,24.7386341094971,-0.25,4.75,16.0,138.0,104.036239624023,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),Andosol,2000-3000,2,699105.038827593,1633325.68174764,2012,21493,0
3,4,1,10.9428499539693,-1.16666666666667,2.75,8.66666666666667,181.0,217.267135620117,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),Andosol,2000-3000,1,698951.301974368,1633301.77048062,2012,21493,0
3,4,2,24.7386341094971,-0.25,4.75,16.0,138.0,104.036239624023,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),Andosol,2000-3000,2,699106.094341403,1633323.24487656,2012,21493,0
4,-1,1,24.1981064736988,0.831532882479426,5.48678061286588,16.2108142521432,160.18234616717,67.4315949718195,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),No data,3000-5000,1,699101.781391908,1633369.29613603,2012,21493,0
4,-1,1,11.3137083053589,0.75,2.5,9.0,179.0,45.0,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),No data,3000-5000,1,699112.213364288,1633384.63487734,2012,21493,0
4,-1,2,18.0675886086347,1.28858637423584,4.25040571626646,13.3086909938867,172.53696350917,51.4501812092154,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),No data,3000-5000,2,699110.648527775,1633380.36485065,2012,21493,0
4,-1,1,31.6534982502768,1.67698185478833,6.24973226620593,19.240603436274,176.039569269872,52.3750478861217,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),No data,3000-5000,1,699112.189632853,1633367.38815609,2012,21493,0
4,-1,2,22.4803089807345,-0.963747003853272,4.46010468393391,13.5754533410197,147.401352522157,94.6886094321309,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),No data,3000-5000,2,699107.668444579,1633350.13300746,2012,21493,0
4,-1,2,11.3137083053589,0.75,2.5,9.0,179.0,45.0,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),No data,3000-5000,2,699116.544735276,1633385.08224984,2012,21493,0
4,-1,3,11.5242799701928,0.634869330928097,2.56502705890516,9.03585374314855,177.839804805847,49.3520155710622,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),No data,3000-5000,3,699114.411277881,1633374.35724605,2012,21493,0
4,4,1,24.7386341094971,-0.25,4.75,16.0,138.0,104.036239624023,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),Andosol,3000-5000,1,699102.582758408,1633323.94328554,2012,21493,0
4,4,2,24.7386341094971,-0.25,4.75,16.0,138.0,104.036239624023,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),Andosol,3000-5000,2,699105.038827593,1633325.68174764,2012,21493,0
4,4,1,10.9428499539693,-1.16666666666667,2.75,8.66666666666667,181.0,217.267135620117,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),Andosol,3000-5000,1,698951.301974368,1633301.77048062,2012,21493,0
4,4,2,24.7386341094971,-0.25,4.75,16.0,138.0,104.036239624023,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,MORNE-ROUGE(LE),Andosol,3000-5000,2,699106.094341403,1633323.24487656,2012,21493,0
3,3,1,21.4321876177053,-1.71423289118441,4.75,17.0004930156122,209.428219274563,339.414103237868,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,ROBERT(LE),Ferralsol,2000-3000,1,720317.850144092,1626735.76355615,2012,21477,0
3,3,2,17.479864931658,-1.58774007845535,4.13581945081257,14.7884762341434,205.894238117072,312.717639719233,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,ROBERT(LE),Ferralsol,2000-3000,2,720337.240816699,1626718.37687336,2012,21477,0
3,3,2,15.65247631073,-1.625,3.875,13.0,205.0,296.565063476562,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,ROBERT(LE),Ferralsol,2000-3000,2,720341.715784026,1626720.62663153,2012,21477,0
3,3,1,21.8608263153763,-1.48046148782311,4.75975774687335,18.7385426108358,207.386440573305,337.022634759004,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,ROBERT(LE),Ferralsol,2000-3000,1,720321.677845098,1626727.57204458,2012,21477,0
3,3,2,12.8514066619124,-2.02547139853267,3.69543010066886,11.4998890010813,199.136594016084,333.622484201557,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,ROBERT(LE),Ferralsol,2000-3000,2,720345.983338987,1626706.32270811,2012,21477,0
3,3,2,13.4194037937467,-1.93244503159055,3.72127748420472,11.7702198736378,200.695769557732,325.16201129868,2012,0.0148886124937506,0.0295588022415444,0,0.03,0.015,ROBERT(LE),Ferralsol,2000-3000,2,720348.815903796,1626710.87723135,2012,21477,0
2,1,1,21.470911026001,-1.625,4.375,16.0,213.0,332.241455078125,2011,0.0148886124937506,0.0392207131532812,0,0.04,0.015,SAINT-ESPRIT,Vertisol,1500-2000,1,726474.182451168,1610370.33811464,2011,21163,0
3,1,1,21.470911026001,-1.625,4.375,16.0,213.0,332.241455078125,2011,0.0148886124937506,0.0392207131532812,0,0.04,0.015,SAINT-ESPRIT,Vertisol,2000-3000,1,726474.182451168,1610370.33811464,2011,21163,0
2,1,1,21.470911026001,-1.625,4.375,16.0,213.0,332.241455078125,2011,0.0148886124937506,0.0392207131532812,0,0.04,0.015,SAINT-ESPRIT,Vertisol,1500-2000,1,726474.664124429,1610373.64661846,2011,21163,0
3,1,1,21.470911026001,-1.625,4.375,16.0,213.0,332.241455078125,2011,0.0148886124937506,0.0392207131532812,0,0.04,0.015,SAINT-ESPRIT,Vertisol,2000-3000,1,726474.664124429,1610373.64661846,2011,21163,0
2,1,1,2.83831290280292,0.0188572187154737,0.546257676067798,2.14127390608005,181.59444668077,33.8056776890185,2011,0.0148886124937506,0.048790164169432,0,0.05,0.015,FRANCOIS(LE),"Alluvium, Colluvium",1500-2000,1,726285.760041808,1616614.19471992,2011,21091,0
2,4,1,41.7788355697601,5.38351092798066,7.73710653611413,26.7578924002494,105.057014179281,162.880197701367,2012,0.0148886124937506,0.048790164169432,0,0.05,0.015,PRECHEUR(LE),Andosol,1500-2000,1,692005.270137011,1638459.87515898,2012,21478,0
2,4,1,63.8161430358887,11.875,13.375,46.0,62.0,156.447738647461,2012,0.0148886124937506,0.048790164169432,0,0.05,0.015,PRECHEUR(LE),Andosol,1500-2000,1,692013.644366051,1638453.43964544,2012,21478,0
3,-1,1,67.551558766316,-5.46338678816453,12.9035725234415,37.0976231502358,74.66042867563,176.316168094826,2012,0.0148886124937506,0.0582689081239757,0,0.06,0.015,LORRAIN(LE),No data,2000-3000,1,705149.031450927,1638392.18923439,2012,21442,0
4,-1,1,67.551558766316,-5.46338678816453,12.9035725234415,37.0976231502358,74.66042867563,176.316168094826,2012,0.0148886124937506,0.0582689081239757,0,0.06,0.015,LORRAIN(LE),No data,3000-5000,1,705149.031450927,1638392.18923439,2012,21442,0
3,2,1,37.6890735626221,4.46875,8.09375,22.5,115.5,165.093292236328,2010,6.215607598755275,0.0629747991613884,0,0.065,499.5,MARIGOT(LE),Nitisol,2000-3000,1,711896.596079363,1638190.72039649,2010,20326,0
3,2,1,32.81005859375,6.875,6.875,19.0,127.0,172.116851806641,2010,6.215607598755275,0.0629747991613884,0,0.065,499.5,MARIGOT(LE),Nitisol,2000-3000,1,711865.0660894,1638199.55989691,2010,20326,0
2,1,3,3.16291443762717,-0.0361531522831722,0.678478309535201,4.27917008677942,179.688853870836,215.606698140666,2014,0.0148886124937506,0.0676586484738148,0,0.07,0.015,ROBERT(LE),"Alluvium, Colluvium",1500-2000,3,722457.958325628,1620530.73904056,2014,22194,0
2,1,1,24.9818283878489,0.167521276595745,5.44277127659575,15.9175744680851,216.080170212766,298.292225250893,2014,0.0148886124937506,0.0676586484738148,0,0.07,0.015,ROBERT(LE),Vertisol,1500-2000,1,722566.844814921,1620541.93607966,2014,22203,0
2,1,1,32.6496543884277,-6.5,7.75,20.0,227.0,310.0302734375,2014,0.0148886124937506,0.0676586484738148,0,0.07,0.015,ROBERT(LE),"Alluvium, Colluvium",1500-2000,1,722539.883477629,1620533.07456514,2014,22203,0
2,1,1,16.444222330037,-3.37657767258426,3.83903527910651,11.8980181394373,183.702660156207,185.967426195074,2014,0.0148886124937506,0.0676586484738148,0,0.07,0.015,ROBERT(LE),Vertisol,1500-2000,1,722616.069696526,1620632.63892061,2014,22203,0
2,1,1,16.7623037630113,-3.42150247741183,3.90554503060332,12.1688137569222,183.086505392014,183.978970637554,2014,0.0148886124937506,0.0676586484738148,0,0.07,0.015,ROBERT(LE),"Alluvium, Colluvium",1500-2000,1,722614.655063596,1620634.37345901,2014,22203,0
2,1,1,14.1625108798252,-2.94326332081963,3.36301921405596,10.2254571682003,184.228279470662,161.147242920669,2014,0.0148886124937506,0.0676586484738148,0,0.07,0.015,ROBERT(LE),"Alluvium, Colluvium",1500-2000,1,722612.122661516,1620631.79402299,2014,22203,0
2,1,1,12.1260311013534,-2.21447423208043,2.75186124532656,8.14325028843068,190.080623964469,156.701983759714,2014,0.0148886124937506,0.0676586484738148,0,0.07,0.015,ROBERT(LE),Vertisol,1500-2000,1,722613.32148411,1620616.59384627,2014,22203,0
2,1,1,10.5304735408561,-2.09181174278975,2.45177810389193,6.80677066580894,193.179773775062,173.828035253797,2014,0.0148886124937506,0.0676586484738148,0,0.07,0.015,ROBERT(LE),"Alluvium, Colluvium",1500-2000,1,722611.97192579,1620613.61955773,2014,22203,0
2,1,1,8.93492243026468,-1.7300121909361,2.09581483980163,5.69227473398904,190.640502313911,125.949977901963,2014,0.0148886124937506,0.0676586484738148,0,0.07,0.015,ROBERT(LE),"Alluvium, Colluvium",1500-2000,1,722610.71977897,1620614.4413717,2014,22203,0
2,1,1,21.5675712080593,1.12483379894369,4.52488308140045,13.5958791892739,210.826563498664,240.530985831509,2014,0.0148886124937506,0.0676586484738148,0,0.07,0.015,ROBERT(LE),Vertisol,1500-2000,1,722576.762887354,1620542.38442852,2014,22203,0
2,1,1,10.5018356934709,-1.79394775994717,1.80483773440794,10.0898567098155,197.27641241477,330.775067553718,2014,0.0148886124937506,0.0676586484738148,0,0.07,0.015,ROBERT(LE),"Alluvium, Colluvium",1500-2000,1,722505.419448118,1620518.21049904,2014,22203,0
3,4,1,10.8765743387762,-3.27914093497815,4.33282975696724,15.2668793523921,174.633839900293,75.9765848338133,2013,0.0148886124937506,0.0769610411361283,0,0.08,0.015,LORRAIN(LE),Andosol,2000-3000,1,706661.534582159,1638197.22483956,2013,21818,0
4,4,1,10.8765743387762,-3.27914093497815,4.33282975696724,15.2668793523921,174.633839900293,75.9765848338133,2013,0.0148886124937506,0.0769610411361283,0,0.08,0.015,LORRAIN(LE),Andosol,3000-5000,1,706661.534582159,1638197.22483956,2013,21818,0
